epoch,accuracy,compute_f1_score,loss,lr,val_accuracy,val_compute_f1_score,val_loss
57,0.9857749938964844,0.8473196029663086,0.04809753969311714,9.9999994e-11,0.9876806735992432,0.8424122333526611,0.04081691801548004
58,0.9857749938964844,0.8473168015480042,0.04809755086898804,9.9999994e-11,0.9876806735992432,0.8424158692359924,0.040816888213157654
59,0.9857752323150635,0.8473221063613892,0.04809754714369774,9.999999e-12,0.9876804947853088,0.8424100875854492,0.04081685468554497
0,0.9543765187263489,0.5564361810684204,0.2265527993440628,1e-04,0.9579159617424011,0.0,0.32686495780944824
1,0.9707374572753906,0.6947815418243408,0.1325596421957016,1e-04,0.9579641819000244,0.0,0.17999976873397827
2,0.9726331233978271,0.7230657935142517,0.11424776911735535,1e-04,0.9605303406715393,0.17820805311203003,0.1474742293357849
3,0.9737828373908997,0.7419877052307129,0.10399977117776871,1e-04,0.9645580649375916,0.3228512108325958,0.1189570426940918
4,0.9739681482315063,0.7484344840049744,0.09901842474937439,1e-04,0.9731038212776184,0.4807792007923126,0.10119187086820602
5,0.9747211933135986,0.7535476684570312,0.09565003961324692,1e-04,0.9763064980506897,0.5549575090408325,0.08017809689044952
6,0.9744737148284912,0.7580811381340027,0.09047681838274002,1e-04,0.9583187103271484,0.013628672808408737,0.14007817208766937
7,0.9746341109275818,0.7594785094261169,0.08920671790838242,1e-04,0.9745611548423767,0.5295170545578003,0.08162417262792587
8,0.9750469923019409,0.7683069705963135,0.08448954671621323,1e-04,0.9818277955055237,0.7218606472015381,0.0672328919172287
9,0.9769272208213806,0.7758859395980835,0.08175785839557648,1e-04,0.9790223836898804,0.6383243203163147,0.07023791968822479
10,0.9753807187080383,0.7773721218109131,0.08138681203126907,1e-04,0.9629774689674377,0.20941787958145142,0.117101289331913
11,0.9761191606521606,0.7765900492668152,0.0804164707660675,1e-04,0.9834423661231995,0.7249641418457031,0.057266175746917725
12,0.9771966934204102,0.7854857444763184,0.0735965147614479,1e-04,0.9751980900764465,0.579670786857605,0.07624977082014084
13,0.978483259677887,0.7934326529502869,0.06888056546449661,1e-04,0.9840006232261658,0.7375441193580627,0.050903938710689545
14,0.9785551428794861,0.7928366661071777,0.07101605832576752,1e-04,0.9579915404319763,0.0,0.31996360421180725
0,0.945663571357727,0.5564120411872864,0.2835993766784668,1e-04,0.9579910635948181,0.0,0.3561953604221344
1,0.9687188863754272,0.6663276553153992,0.1612396389245987,1e-04,0.9579112529754639,2.5917475795722567e-05,0.18575870990753174
2,0.9710342288017273,0.6986309289932251,0.13429753482341766,1e-04,0.9552525877952576,0.03484005853533745,0.15750661492347717
3,0.9720035195350647,0.7164421081542969,0.11980648338794708,1e-04,0.9592153429985046,0.4155282974243164,0.12341488152742386
4,0.9732300043106079,0.7295116186141968,0.10837618261575699,1e-04,0.9687950611114502,0.62513667345047,0.10157576203346252
5,0.9733103513717651,0.733272910118103,0.10311724245548248,1e-04,0.9729166030883789,0.5030998587608337,0.08488757163286209
6,0.9739664196968079,0.7447822093963623,0.09629204124212265,1e-04,0.9829354882240295,0.7386449575424194,0.062274422496557236
7,0.9746139645576477,0.7552199959754944,0.08948351442813873,1e-04,0.9794489145278931,0.6725842952728271,0.07346276193857193
8,0.9745922088623047,0.7559281587600708,0.08704600483179092,1e-04,0.9782609343528748,0.6451991200447083,0.06770764291286469
9,0.9778132438659668,0.7644827961921692,0.08150585740804672,1e-04,0.9833948016166687,0.7381287217140198,0.06672658026218414
10,0.9748204350471497,0.7596632242202759,0.08456693589687347,1e-04,0.9579916000366211,1.246646320396394e-06,0.168080136179924
11,0.9743176698684692,0.7549967765808105,0.08594337105751038,1e-05,0.9832623600959778,0.7203595042228699,0.06600659340620041
12,0.9752099514007568,0.7642139196395874,0.08086872845888138,1e-05,0.985023021697998,0.7620309591293335,0.06077125295996666
13,0.9757423400878906,0.7704191207885742,0.07852588593959808,1e-05,0.9853453040122986,0.7731505036354065,0.05892238765954971
14,0.9767663478851318,0.7758547067642212,0.07677188515663147,1e-05,0.9855025410652161,0.778645932674408,0.05789235606789589
15,0.9776867032051086,0.780300498008728,0.07523362338542938,1e-05,0.9855959415435791,0.7827326655387878,0.057030417025089264
16,0.9781739711761475,0.78361976146698,0.0736992135643959,1e-05,0.9856989979743958,0.7860352993011475,0.05631282180547714
17,0.9787001013755798,0.7869065999984741,0.07196786254644394,1e-05,0.9857438206672668,0.7888829708099365,0.05614699795842171
18,0.9797109961509705,0.7900968194007874,0.07051967084407806,1e-05,0.9857758283615112,0.7885102033615112,0.055517856031656265
19,0.9808762073516846,0.7932078838348389,0.06945393234491348,1e-05,0.9857417941093445,0.7913382053375244,0.055483121424913406
20,0.9815366268157959,0.7956761121749878,0.06858397275209427,1e-05,0.9858312010765076,0.7932262420654297,0.05476532131433487
21,0.9817733764648438,0.7979065775871277,0.06774050742387772,1e-05,0.9857462644577026,0.7952744364738464,0.055184319615364075
22,0.9822643399238586,0.7997696995735168,0.06703492999076843,1e-05,0.9858999848365784,0.7959309816360474,0.05403929948806763
23,0.98238205909729,0.8020074367523193,0.06627345830202103,1e-05,0.9856909513473511,0.7956817150115967,0.05497758463025093
24,0.9823964238166809,0.8026491403579712,0.06588950008153915,1e-05,0.9860206246376038,0.796951413154602,0.05299758538603783
25,0.9825208187103271,0.8046111464500427,0.06534050405025482,1e-05,0.9853288531303406,0.7857871651649475,0.054419439285993576
26,0.982138454914093,0.8045181035995483,0.06520097702741623,1e-05,0.9859992265701294,0.8068059086799622,0.0522005558013916
27,0.9827909469604492,0.8077552914619446,0.0639643445611,1e-05,0.985392153263092,0.7981486916542053,0.05474642291665077
28,0.9830384254455566,0.8085970282554626,0.0632253959774971,1e-05,0.9861282110214233,0.8094990849494934,0.05279066413640976
29,0.9831640720367432,0.8100544214248657,0.06255043298006058,1e-05,0.9852808713912964,0.8071056008338928,0.05427440628409386
30,0.983252763748169,0.8110842108726501,0.06191125512123108,1e-05,0.9860953688621521,0.8069302439689636,0.052627481520175934
31,0.9835199117660522,0.8136858344078064,0.060466572642326355,1e-06,0.9863177537918091,0.8041111826896667,0.05047949030995369
32,0.9835646152496338,0.8141560554504395,0.06020340323448181,1e-06,0.9863290190696716,0.805705189704895,0.05029023438692093
33,0.983585774898529,0.8144920468330383,0.060015417635440826,1e-06,0.9863458871841431,0.8075841069221497,0.050234515219926834
34,0.9836082458496094,0.8148098587989807,0.05985455960035324,1e-06,0.9863576889038086,0.8088525533676147,0.050201527774333954
35,0.9836334586143494,0.8150995373725891,0.05970820039510727,1e-06,0.9863676428794861,0.8098605275154114,0.050175055861473083
36,0.9836639761924744,0.8153256177902222,0.059569403529167175,1e-06,0.9863752126693726,0.8107122778892517,0.05015257000923157
37,0.9836980700492859,0.815578818321228,0.059433843940496445,1e-06,0.9863804578781128,0.8113332986831665,0.050126783549785614
38,0.9837373495101929,0.8158359527587891,0.05929972231388092,1e-06,0.9863802790641785,0.8117268681526184,0.050111278891563416
39,0.98377925157547,0.8160538077354431,0.05916610732674599,1e-06,0.9863841533660889,0.8122268915176392,0.050100795924663544
40,0.9838964939117432,0.816418468952179,0.058862507343292236,1e-07,0.9864019751548767,0.8126773834228516,0.05011230707168579
41,0.9838979840278625,0.8164703845977783,0.0588391087949276,1e-07,0.9864046573638916,0.8127419352531433,0.050113316625356674
42,0.9839000701904297,0.8165088891983032,0.05881889909505844,1e-07,0.986405074596405,0.8128014802932739,0.050110530108213425
43,0.9839043617248535,0.8165818452835083,0.05880026891827583,1e-07,0.9864034652709961,0.8128147125244141,0.05010756105184555
44,0.9839155077934265,0.8166365027427673,0.05876488611102104,1e-08,0.9864031672477722,0.8128066658973694,0.05011235550045967
45,0.9839159846305847,0.8166378736495972,0.05876318737864494,1e-08,0.9864028096199036,0.8128153085708618,0.05011354759335518
46,0.9839164018630981,0.8166431188583374,0.05876155197620392,1e-08,0.9864031076431274,0.8128276467323303,0.05011419951915741
47,0.9839164018630981,0.8166436553001404,0.0587599016726017,1e-08,0.9864029288291931,0.8128308653831482,0.05011472851037979
48,0.9839177131652832,0.8166556358337402,0.05875647813081741,1e-09,0.9864034056663513,0.8128278255462646,0.05011536180973053
49,0.9839183688163757,0.8166569471359253,0.05875642970204353,1e-09,0.9864034056663513,0.812832772731781,0.05011555179953575
50,0.9839179515838623,0.816655158996582,0.05875638499855995,1e-09,0.9864020943641663,0.8127902150154114,0.0501156821846962
51,0.9839182496070862,0.8166570067405701,0.05875634774565697,1e-09,0.9864025712013245,0.8128066658973694,0.050115715712308884
52,0.9839180707931519,0.8166565895080566,0.058756161481142044,9.9999994e-11,0.9864031672477722,0.8128150105476379,0.05011572316288948
53,0.9839179515838623,0.8166572451591492,0.05875619128346443,9.9999994e-11,0.9864029884338379,0.8128091096878052,0.05011575296521187
54,0.9839181303977966,0.8166599273681641,0.05875617638230324,9.9999994e-11,0.9864037036895752,0.8128337860107422,0.050115734338760376
55,0.9839181303977966,0.816658079624176,0.058756232261657715,9.9999994e-11,0.9864028692245483,0.8128170371055603,0.05011575669050217
56,0.9839181303977966,0.816658079624176,0.05875619500875473,9.999999e-12,0.986403226852417,0.8128236532211304,0.050115786492824554
57,0.9839180707931519,0.8166544437408447,0.05875620245933533,9.999999e-12,0.9864028692245483,0.8128222227096558,0.05011573061347008
58,0.9839179515838623,0.816654622554779,0.05875619500875473,9.999999e-12,0.9864029884338379,0.8128248453140259,0.05011574923992157
59,0.9839179515838623,0.816653311252594,0.058756180107593536,9.999999e-12,0.9864029884338379,0.8128217458724976,0.05011576786637306
